{0,0,1,1,0,1,1,1,1,0,0,0,-1,0,0}->{7870817012897617456,0,0,13512614967814882887,4934129105894668670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,1,1,0,0,1,0,1,1,-1,0,0,0,0}->{0,0,0,0,0,0,15572354804335606624,0,0,0,0,0,0,0,0,0,16302122608229498003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,0,1,2,0,1,1,1,0,0,0,0,0,0}->{0,8204353723514490781,0,0,0,9903759109210350444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,0,1,1,1,1,0,1,1,0,0,-1,0,0}->{12541285109789482836,13243215110397482995,2345843359824723184,0,0,13755057354060105189,0,0,0,8678713587455793947,0,0,2412324641100719172,3428048989010099868,0,0,0,0,1,0,0,0,0,0,0,0,4289242930960107108,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,0,0,1,1,-1,1,1,1,0,0,0,0,0}->{864006323856442567,0,0,0,0,5803453896755919071,0,6312331894107067785,0,14377057297620839822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16473630354862049,779169013113137420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,2,1,0,1,1,1,1,0,1,0,0,0,0,0}->{0,0,0,16376767893739176224,0,1300225322459048197,0,0,0,0,0,13237127209771192485,0,0,0,0,0,0,0,0,0,17485350245763769491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,0,1,1,1,1,1,2,0,0,0,0,0,0,0}->{0,0,0,0,10201346359325912204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,0,1,1,0,0,1,1,1,0,0,0,0,0,-1}->{11608549911393960526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,0,0,1,1,1,1,1,1,0,0,0,-1,0,0}->{0,0,15168277960359477829,17972930049251754884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,0,1,0,1,0,1,1,1,0,0,-1,0,0,0}->{10089768327917044842,0,0,0,0,14923216369020317288,0,0,0,17165296462841602272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,0,1,1,1,0,0,1,1,0,-1,0,0,0}->{0,0,0,0,0,0,0,18213760805971801463,0,0,0,2144621465480053554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,0,0,1,1,0,1,0,1,1,0,0,-1,0,0}->{0,5470888024271852792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,0,1,1,1,0,1,0,1,1,0,-1,0,0,0}->{0,1772467639967618525,0,0,0,0,0,0,0,0,0,0,0,0,0,2144621465480053554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{2,1,1,1,1,0,0,0,1,1,0,0,0,0,0}->{0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5895969997997279495,0,0,0,0,0,0,0,0,0,0,18446744073709549095,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,0,0,0,0,1,1,1,2,1,0,0,0,0,0}->{15806768607845560927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,-1,1,0,1,1,1,1,1,0,0,0,0,0,0}->{3024484552922128528,0,9547312236328546702,0,0,12327634670993100512,0,0,0,12140149896478447721,0,10352075255113279071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,1,1,1,0,1,0,1,0,-1,0,0,0,0}->{0,18338616817152174118,0,0,0,0,0,0,0,0,0,0,0,0,0,4289242930960107109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,1,1,0,0,1,0,1,2,0,0,0,0,0}->{0,0,0,0,0,0,15779260035213662456,0,0,0,0,0,0,0,0,0,6892184017821692331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,1,2,1,0,1,1,0,1,0,0,0,0,0,0}->{0,0,13804892709533992640,0,0,0,5698128977320279652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,0,1,1,1,2,0,0,1,0,0,0,0,0}->{17708444152229051186,824649123801172834,0,0,0,11363135884958969958,0,0,0,11608793746898839738,0,0,0,8504545766152252448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,0,0,1,0,1,1,1,0,2,0,0,0,0,0}->{15806768607845560927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,0,0,1,1,1,0,1,0,0,-1,0,0,0}->{0,9814145649402836754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,0,1,1,1,2,1,1,0,0,0,0,0,0,0}->{0,0,0,0,10201346359325912204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{2,0,1,0,0,0,1,1,0,1,0,0,0,0,0}->{0,0,15121079468060007760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,0,1,1,2,1,1,1,0,1,0,0,0,0,0}->{3742228708991329332,0,14081126320945456174,4656969361628591559,7699729295415160663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{2,0,1,0,1,0,1,1,1,1,0,0,0,0,0}->{4753440962871836291,15087279987977687727,10508642212003476708,0,0,7695257085719473428,0,0,3415488125984114932,0,0,5088272027486083621,18132612593212193098,0,0,0,0,7078750571374722223,18446744073709545407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,1,0,0,1,1,1,0,0,1,0,0,0,0,-1}->{0,0,0,0,0,7010212120581462616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,1,1,0,1,1,1,1,0,1,0,0,0,0,-1}->{0,0,14118051848074727414,16152013899857934480,0,5074028573409258985,0,0,0,0,0,2144621465480053554,0,0,0,0,0,0,0,0,0,9223372036854776950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,0,0,0,1,1,0,1,2,1,0,0,0,0,0}->{15316123825556900702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,0,1,0,1,0,0,1,1,1,0,0,-1,0,0}->{0,0,1,0,0,0,0,0,0,0,0,11463654928016090123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,-1,0,1,1,1,1,0,0,1,0,0,0,0,0}->{7740082309310981175,4778353862667089981,0,0,0,0,0,0,0,0,0,0,0,3499461926472927312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,2,1,0,0,1,0,1,1,0,0,0,0,0}->{0,0,0,0,0,0,18264117906113293069,0,0,0,0,0,0,0,0,0,8294039683482977541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,0,1,0,1,0,1,2,1,1,0,0,0,0,0}->{8665276327779058798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,1,1,0,-1,1,1,1,1,0,0,0,0,0}->{8196744508441777774,0,822431654105701571,0,0,0,14204164450414906855,0,18337157566581656115,0,0,0,0,0,14879056233607157444,0,8441816799887817095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,1,1,1,1,0,1,1,1,1,0,-1,0,0,0}->{7185110917468289295,2537442110143559578,0,0,0,0,3047688828517487601,0,0,0,0,0,0,18150444048552419690,0,6600125692787649839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,1,0,0,2,1,1,0,1,1,0,0,0,0,0}->{0,15569546989298320716,0,0,0,743693654037294319,0,0,0,0,13727577026126399305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,0,1,0,1,1,1,2,1,1,0,0,0,0,0}->{9003010037961544886,0,9680379335789648228,3334109431817156956,0,0,0,0,3664293070457427254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,1,1,1,1,0,1,-1,1,1,0,0,0,0,0}->{0,11049903305101083023,0,0,0,0,0,0,0,0,0,0,0,0,0,4289242930960107109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,1,1,1,0,1,1,1,1,0,0,0,0,-1,0}->{584197326217934546,0,18044519456747655293,6790274060321166280,15375657441089074222,0,8469299504358929534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,1,0,1,1,0,1,1,1,0,-1,0,0,0,0}->{0,5881507058614966694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,2,1,1,1,0,0,1,1,1,0,0,0,0,0}->{0,0,13491780443720353321,0,0,7806373094647575123,0,9303249326321829442,0,0,0,8777546460963105099,0,0,0,0,8095503330647501399,0,0,0,0,0,0,0,0,0,12383023281634408683,9786230379217770320,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,0,1,2,0,1,1,0,1,0,0,0,0,0}->{0,6550680859171336121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,2,1,0,1,0,1,0,1,0,0,0,0,0,0}->{0,15243602124380614263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,1,1,1,0,0,1,0,1,0,0,0,-1,0,0}->{0,0,0,0,0,0,16499462929103591722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,1,2,0,0,1,0,0,1,0,0,0,0,0}->{0,0,0,0,0,0,16716243573148286534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,0,1,1,0,0,1,1,1,1,0,0,0,0,-1}->{10597811143158496437,0,2965943717902883681,0,0,0,15890949595805500491,0,16117996828892821924,0,0,0,0,0,533812432125629965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{0,1,0,1,0,1,1,0,0,1,0,0,0,-1,0}->{7741306788303361586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,0,0,0,1,0,1,1,0,1,0,0,-1,0,0}->{0,507675885958540566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
{1,1,0,0,1,0,0,1,1,1,0,0,0,-1,0}->{0,0,0,0,0,17936834074924086626,0,509909998785467276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}
